Actual Time, Return Status, Trade Time, Price 
1612735783.800483,200,1612735783396,38528.62000000
1612735813.8060436,200,1612735813343,38551.49000000
1612735843.8107035,200,1612735843611,38576.10000000
1612735873.7423148,200,1612735873092,38578.26000000
1612735903.820221,200,1612735903553,38604.39000000
1612735933.818392,200,1612735933610,38591.94000000
1612735963.8237195,200,1612735963566,38581.77000000
1612735993.8309152,200,1612735993620,38569.23000000
1612736023.8344104,200,1612736023073,38566.71000000
1612736053.833133,200,1612736053439,38553.58000000
1612736083.8489227,200,1612736083582,38558.38000000
1612736113.7399173,200,1612736113414,38572.08000000
1612736143.847573,200,1612736143452,38578.83000000
1612736173.8507903,200,1612736173543,38597.83000000
1612736203.8520896,200,1612736203631,38601.00000000
1612736233.8557463,200,1612736233490,38634.86000000
1612736263.8669195,200,1612736263626,38646.92000000
1612736293.8654547,200,1612736293416,38634.85000000
1612736323.885628,200,1612736323615,38620.61000000
1612736353.8727539,200,1612736353516,38616.92000000
1612736383.873646,200,1612736383655,38585.37000000
1612736413.7765222,200,1612736413587,38599.24000000
1612736443.783202,200,1612736443610,38596.26000000
1612736473.7846527,200,1612736473594,38601.11000000
1612736503.9919846,200,1612736503688,38611.33000000
1612736533.7900803,200,1612736533616,38591.21000000
1612736563.8984184,200,1612736563670,38582.70000000
1612736593.7978432,200,1612736593638,38578.97000000
1612736623.9050758,200,1612736623715,38540.20000000
1612736653.8109095,200,1612736653568,38511.83000000
1612736683.8104835,200,1612736683434,38502.78000000
1612736713.817163,200,1612736713490,38490.08000000
1612736743.8209093,200,1612736743617,38482.24000000
1612736773.8205173,200,1612736773585,38506.45000000
1612736803.8328824,200,1612736803484,38494.50000000
1612736833.8305933,200,1612736833598,38471.21000000
1612736863.8380878,200,1612736863588,38462.76000000
1612736893.834594,200,1612736893615,38420.00000000
1612736923.8395116,200,1612736923630,38385.17000000
1612736953.844686,200,1612736953535,38333.94000000
1612736983.8470397,200,1612736983609,38320.00000000
1612737013.852754,200,1612737013590,38297.44000000
1612737043.9550376,200,1612737043758,38379.71000000
1612737073.760996,200,1612737073585,38383.86000000
1612737103.7575345,200,1612737103512,38346.87000000
1612737134.274504,200,1612737133899,38367.33000000
1612737163.7677433,200,1612737163616,38379.06000000
1612737194.2835479,200,1612737194011,38383.72000000
1612737223.8760755,200,1612737223633,38435.91000000
1612737253.8783462,200,1612737253672,38406.10000000
1612737283.7800758,200,1612737283593,38332.98000000
1612737313.8886158,200,1612737313616,38409.12000000
1612737343.789934,200,1612737343119,38378.36000000
1612737373.7943244,200,1612737373460,38396.12000000
1612737403.9049945,200,1612737403643,38361.89000000
1612737433.8030863,200,1612737433402,38402.30000000
1612737463.8028972,200,1612737463005,38422.80000000
1612737493.8055298,200,1612737493481,38393.05000000
1612737523.8126943,200,1612737523313,38405.98000000
1612737553.8136034,200,1612737553591,38443.49000000
1612737583.9229088,200,1612737583441,38416.77000000
1612737613.8254175,200,1612737613615,38396.04000000
1612737643.8288555,200,1612737643570,38424.60000000
1612737673.8279514,200,1612737673607,38422.39000000
1612737704.243619,200,1612737703885,38400.42000000
1612737733.8349626,200,1612737733578,38431.96000000
1612737763.8398502,200,1612737763611,38422.71000000
1612737793.74648,200,1612737793576,38459.05000000
1612737823.8458388,200,1612737823587,38443.90000000
1612737853.8527756,200,1612737853616,38433.17000000
1612737884.057714,200,1612737883407,38429.47000000
1612737913.753501,200,1612737913595,38452.43000000
1612737943.8614693,200,1612737943618,38488.84000000
1612737973.8629596,200,1612737973412,38496.01000000
1612738003.7670734,200,1612738003617,38478.74000000
1612738033.7699537,200,1612738033258,38478.36000000
1612738064.1844804,200,1612738064001,38502.23000000
1612738093.785365,200,1612738093619,38478.46000000
1612738123.7778025,200,1612738123271,38502.88000000
1612738153.783319,200,1612738153565,38506.96000000
1612738183.7396939,200,1612738183257,38549.99000000
1612738213.7896438,200,1612738213603,38567.07000000
1612738243.7928154,200,1612738243572,38634.63000000
1612738273.7987337,200,1612738273567,38642.52000000
1612738303.799709,200,1612738303611,38669.53000000
1612738333.8050923,200,1612738333580,38680.00000000
1612738363.808251,200,1612738363552,38694.14000000
1612738393.8111315,200,1612738393626,38711.80000000
1612738423.8181586,200,1612738423603,38759.00000000
1612738453.8184931,200,1612738453570,38772.00000000
1612738483.8251972,200,1612738483585,38771.77000000
1612738513.8244145,200,1612738513613,38799.89000000
1612738543.8289444,200,1612738543648,38825.44000000
1612738573.8319035,200,1612738573594,38803.98000000
1612738603.8349445,200,1612738603376,38768.66000000
1612738633.8388886,200,1612738633611,38767.45000000
1612738663.8435812,200,1612738663676,38718.18000000
1612738693.8473556,200,1612738693570,38750.67000000
1612738723.8582623,200,1612738723654,38764.26000000
1612738753.7526114,200,1612738753469,38799.99000000
1612738783.8595502,200,1612738783649,38790.00000000
1612738813.7607467,200,1612738813415,38795.27000000
1612738843.7675416,200,1612738843594,38737.40000000
1612738873.765289,200,1612738873439,38751.94000000
1612738903.7725072,200,1612738903489,38805.57000000
1612738933.87544,200,1612738933601,38852.00000000
1612738963.7761362,200,1612738963373,38873.64000000
1612738993.7815533,200,1612738993454,38845.34000000
1612739024.2951646,200,1612739024028,38878.55000000
1612739053.889714,200,1612739053715,38880.02000000
1612739083.894217,200,1612739083642,38893.89000000
1612739113.7941122,200,1612739113564,38838.83000000
1612739143.9048347,200,1612739143594,38847.31000000
1612739173.802661,200,1612739173619,38850.67000000
1612739203.8054452,200,1612739203424,38851.75000000
1612739233.8105023,200,1612739233571,38871.59000000
1612739263.814314,200,1612739263516,38860.47000000
1612739293.819724,200,1612739293351,38860.30000000
1612739323.9249697,200,1612739323674,38863.25000000
1612739353.8270543,200,1612739353599,38869.86000000
1612739383.8264096,200,1612739383051,38874.33000000
1612739413.8313236,200,1612739413632,38880.24000000
1612739443.836425,200,1612739443213,38929.15000000
1612739473.841211,200,1612739473302,38905.62000000
1612739503.8304255,200,1612739503698,38882.74000000
1612739533.8489614,200,1612739533613,38893.97000000
1612739563.8499904,200,1612739563628,38980.38000000
1612739593.8521533,200,1612739593580,39001.62000000
1612739624.2673528,200,1612739624027,38993.41000000
1612739653.8600094,200,1612739653647,38975.63000000
1612739683.863654,200,1612739683457,38980.01000000
1612739713.7638059,200,1612739713541,39013.22000000
1612739743.9733357,200,1612739743650,38964.74000000
1612739773.775948,200,1612739773582,38946.25000000
1612739803.7807484,200,1612739803594,38910.48000000
1612739833.778118,200,1612739833554,38940.74000000
1612739863.7833524,200,1612739863603,38943.37000000
1612739893.7902646,200,1612739893613,38931.03000000
1612739923.7918112,200,1612739923356,38973.18000000
1612739953.7979941,200,1612739953341,38955.80000000
1612739983.7977011,200,1612739983617,38962.86000000
1612740013.8056324,200,1612740013437,38955.05000000
1612740043.7445822,200,1612740043594,38968.75000000
1612740073.8079898,200,1612740073626,38954.63000000
1612740103.817188,200,1612740102827,38962.50000000
1612740133.8148203,200,1612740133588,39032.19000000
1612740163.821359,200,1612740163432,39016.04000000
1612740193.8230045,200,1612740193313,39005.58000000
1612740223.8262563,200,1612740223540,38991.48000000
1612740253.8347943,200,1612740253407,38961.79000000
1612740283.838649,200,1612740283657,38975.99000000
1612740313.8406396,200,1612740313572,38952.63000000
1612740343.8410513,200,1612740343334,38955.24000000
1612740373.7434793,200,1612740373557,38923.02000000
1612740403.8491364,200,1612740403545,38933.77000000
1612740434.2686036,200,1612740433977,38942.43000000
1612740463.8606176,200,1612740463550,38950.08000000
1612740493.8609083,200,1612740493079,38932.43000000
1612740523.8630452,200,1612740523617,38951.04000000
1612740553.766838,200,1612740553299,38973.55000000
1612740583.8702374,200,1612740583623,38961.25000000
1612740613.7715158,200,1612740613617,38951.02000000
1612740643.8791754,200,1612740643594,38989.38000000
1612740674.1902502,200,1612740673693,38971.56000000
1612740703.782608,200,1612740703409,38955.01000000
1612740733.7885916,200,1612740733492,38940.90000000
1612740763.8942811,200,1612740763647,38963.63000000
1612740794.206896,200,1612740793183,38966.20000000
1612740823.7971835,200,1612740823578,38982.24000000
1612740853.90351,200,1612740853652,38967.38000000
1612740883.8092468,200,1612740882948,38970.24000000
1612740913.807684,200,1612740913590,38964.62000000
1612740943.8200815,200,1612740943589,38969.32000000
1612740973.815267,200,1612740973561,38976.01000000
1612741003.8196173,200,1612741003535,38970.03000000
1612741033.826259,200,1612741033614,38977.46000000
1612741063.8277469,200,1612741063658,38953.34000000
1612741093.8359554,200,1612741093566,38983.40000000
1612741123.8348634,200,1612741123605,38969.78000000
1612741153.8375132,200,1612741153541,38998.99000000
1612741183.8443892,200,1612741183362,38990.25000000
1612741213.7436419,200,1612741213608,39009.87000000
1612741243.8475497,200,1612741243691,39031.84000000
1612741273.8527222,200,1612741273469,39015.31000000
1612741303.8552747,200,1612741303571,38969.03000000
1612741333.8585339,200,1612741333612,38997.23000000
1612741363.8632925,200,1612741363563,39003.07000000
1612741393.76462,200,1612741393581,39006.98000000
1612741423.7732139,200,1612741423592,39013.52000000
1612741453.8749075,200,1612741453353,39010.17000000
1612741483.877684,200,1612741483671,39010.05000000
1612741513.7788138,200,1612741513335,39012.55000000
1612741543.8841217,200,1612741543595,39013.97000000
1612741573.8912158,200,1612741573626,38926.34000000
1612741603.892082,200,1612741603311,38898.89000000
1612741633.796654,200,1612741633594,38919.11000000
1612741663.799547,200,1612741663494,38919.03000000
1612741693.7997777,200,1612741693491,38930.84000000
1612741724.2161367,200,1612741724011,38979.94000000
1612741753.809779,200,1612741753555,39013.60000000
1612741783.810566,200,1612741783490,38968.29000000
1612741813.8207169,200,1612741813456,38947.91000000
1612741843.8180788,200,1612741843410,38920.86000000
1612741873.7583292,200,1612741873613,38843.68000000
1612741903.8253746,200,1612741903658,38890.65000000
1612741933.832413,200,1612741933609,38905.26000000
1612741963.8330135,200,1612741963294,38878.09000000
1612741993.8363442,200,1612741993575,38889.20000000
1612742023.84929,200,1612742023618,38888.60000000
1612742053.845671,200,1612742053592,38888.61000000
1612742083.7452884,200,1612742083512,38873.24000000
1612742113.8511577,200,1612742113512,38855.99000000
1612742143.8630912,200,1612742143395,38904.92000000
1612742173.7566109,200,1612742173191,38897.66000000
1612742203.7625058,200,1612742203147,38899.87000000
1612742233.8658793,200,1612742233539,38878.68000000
1612742264.179766,200,1612742263897,38878.70000000
1612742293.7737772,200,1612742293597,38873.68000000
1612742323.774586,200,1612742323281,38870.75000000
1612742353.7805376,200,1612742353635,38857.13000000
1612742383.7818706,200,1612742383289,38807.11000000
1612742413.7875445,200,1612742413595,38831.00000000
1612742444.1991148,200,1612742443877,38808.78000000
1612742473.8024786,200,1612742473434,38793.43000000
1612742503.7957795,200,1612742503595,38822.81000000
1612742533.7991793,200,1612742533602,38767.04000000
1612742563.905334,200,1612742563677,38729.35000000
1612742593.8069232,200,1612742593590,38772.75000000
1612742623.8103604,200,1612742623576,38786.22000000
1612742653.820574,200,1612742653496,38842.79000000
1612742683.8183002,200,1612742683554,38932.10000000
1612742713.8220847,200,1612742713553,38888.16000000
1612742743.8270879,200,1612742743608,38843.12000000
1612742773.8286214,200,1612742773600,38883.18000000
1612742803.8331137,200,1612742803355,38865.08000000
1612742833.972047,200,1612742833606,38899.81000000
1612742863.8396769,200,1612742863428,38906.29000000
1612742893.8457103,200,1612742893620,38987.68000000
1612742923.8505042,200,1612742923515,38983.53000000
1612742953.8526485,200,1612742953425,38977.96000000
1612742983.8567324,200,1612742983458,38982.48000000
1612743013.7551885,200,1612743013503,38989.13000000
1612743043.8697364,200,1612743043623,39037.35000000
1612743073.7626672,200,1612743073575,39043.40000000
1612743104.0064838,200,1612743103594,39080.73000000
1612743133.7724462,200,1612743133618,39091.09000000
1612743163.7778084,200,1612743163485,39086.94000000
1612743193.7790318,200,1612743193590,39099.16000000
1612743223.7818282,200,1612743223614,39105.00000000
1612743253.785166,200,1612743253424,39090.92000000
1612743283.791033,200,1612743283430,39073.31000000
1612743313.7933745,200,1612743313613,39079.61000000
1612743343.901099,200,1612743343569,39046.41000000
1612743373.7378285,200,1612743373569,39024.01000000
1612743403.8072226,200,1612743403614,39028.15000000
1612743433.8079362,200,1612743433531,39018.78000000
1612743463.8112566,200,1612743463609,39032.59000000
1612743493.8160145,200,1612743493524,39017.61000000
1612743523.8181279,200,1612743523611,38997.99000000
1612743553.8207824,200,1612743553527,38999.99000000
1612743583.8265963,200,1612743583454,38957.41000000
1612743613.8344707,200,1612743613490,39000.00000000
1612743643.831682,200,1612743643619,38953.10000000
1612743673.8362794,200,1612743673455,38924.87000000
1612743703.8414161,200,1612743703532,38832.25000000
1612743733.842491,200,1612743733636,38891.61000000
1612743763.849595,200,1612743763613,38854.57000000
1612743793.8507001,200,1612743793558,38883.76000000
1612743824.2628143,200,1612743823932,38862.72000000
1612743853.7546973,200,1612743853560,38882.02000000
1612743883.8603148,200,1612743883631,38878.58000000
1612743913.8643801,200,1612743913626,38869.42000000
1612743943.8711,200,1612743943237,38855.65000000
1612743973.7710757,200,1612743973584,38837.07000000
1612744003.8739274,200,1612744003662,38815.00000000
1612744033.78258,200,1612744033273,38799.44000000
1612744063.8861175,200,1612744063453,38789.40000000
1612744093.7832427,200,1612744093420,38823.69000000
1612744123.7883532,200,1612744123575,38815.12000000
1612744153.7934241,200,1612744153544,38818.59000000
1612744183.9027078,200,1612744183225,38812.37000000
1612744213.801288,200,1612744213060,38786.33000000
1612744243.8086143,200,1612744243559,38788.29000000
1612744274.230637,200,1612744274001,38768.04000000
1612744303.809611,200,1612744303511,38792.12000000
1612744333.8129199,200,1612744333591,38799.96000000
1612744363.8162498,200,1612744363637,38785.23000000
1612744393.8203313,200,1612744393575,38760.01000000
1612744424.2325916,200,1612744423859,38743.99000000
1612744453.8271468,200,1612744453510,38728.52000000
1612744483.831209,200,1612744483419,38775.33000000
1612744513.833581,200,1612744513410,38743.33000000
1612744543.8384058,200,1612744543604,38686.27000000
1612744573.8414485,200,1612744573600,38700.00000000
1612744603.847758,200,1612744603613,38709.84000000
1612744633.7460465,200,1612744633533,38690.32000000
1612744663.8520317,200,1612744663630,38683.80000000
1612744693.7527387,200,1612744693574,38690.00000000
1612744723.8591793,200,1612744723318,38701.87000000
1612744753.8620563,200,1612744753274,38717.22000000
1612744783.7682729,200,1612744783171,38730.71000000
1612744813.7696288,200,1612744813516,38744.61000000
1612744843.7365255,200,1612744843594,38755.93000000
1612744873.774514,200,1612744873117,38782.57000000
1612744903.8813057,200,1612744903591,38781.20000000
1612744933.7820382,200,1612744933577,38780.00000000
1612744963.7895641,200,1612744963499,38736.16000000
1612744993.7898061,200,1612744993602,38746.41000000
1612745023.894939,200,1612745023389,38771.75000000
1612745053.7960174,200,1612745053317,38749.46000000
1612745083.901693,200,1612745083395,38707.47000000
1612745113.8039677,200,1612745113559,38751.36000000
1612745143.8088279,200,1612745142951,38764.22000000
1612745173.810453,200,1612745173390,38792.46000000
1612745203.817609,200,1612745203263,38755.27000000
1612745233.8215592,200,1612745233344,38753.88000000
1612745263.9311314,200,1612745263465,38732.84000000
1612745293.83119,200,1612745293054,38743.32000000
1612745323.8363507,200,1612745323526,38771.24000000
1612745353.8405843,200,1612745353594,38726.89000000
1612745383.8400073,200,1612745383617,38684.04000000
1612745413.8463032,200,1612745413398,38735.71000000
1612745443.8461037,200,1612745443531,38767.78000000
1612745473.851686,200,1612745473476,38762.60000000
1612745503.8558385,200,1612745503522,38737.07000000
1612745533.8633828,200,1612745533567,38703.94000000
1612745563.8598988,200,1612745563634,38731.29000000
1612745593.8645813,200,1612745593613,38733.06000000
1612745623.8719447,200,1612745623630,38728.87000000
1612745653.773087,200,1612745653633,38711.99000000
1612745683.8751063,200,1612745683521,38731.84000000
1612745713.8799882,200,1612745713658,38738.02000000
1612745743.7816832,200,1612745743190,38737.23000000
1612745773.7864146,200,1612745773618,38723.12000000
1612745803.8906448,200,1612745803552,38764.70000000
1612745833.789644,200,1612745833515,38751.93000000
1612745863.8970678,200,1612745863280,38769.44000000
1612745893.7987185,200,1612745893640,38771.95000000
1612745923.758517,200,1612745923629,38715.97000000
1612745953.8089793,200,1612745953632,38713.24000000
1612745983.8100727,200,1612745983561,38725.86000000
1612746013.7537084,200,1612746013446,38761.11000000
1612746044.2275233,200,1612746043793,38751.41000000
1612746073.8229103,200,1612746073490,38787.50000000
1612746104.2347498,200,1612746103993,38785.15000000
1612746133.8307762,200,1612746133527,38746.32000000
1612746164.2433677,200,1612746164053,38722.52000000
1612746193.8367813,200,1612746193541,38602.27000000
1612746223.8406937,200,1612746223600,38657.07000000
1612746253.8430014,200,1612746253390,38629.07000000
1612746284.2583644,200,1612746284015,38666.01000000
1612746313.8542802,200,1612746313589,38725.84000000
1612746343.8558943,200,1612746343611,38766.22000000
1612746373.8571088,200,1612746373607,38786.52000000
1612746403.7585554,200,1612746403493,38782.23000000
1612746433.763495,200,1612746433533,38792.09000000
1612746463.870045,200,1612746463096,38773.35000000
1612746493.772123,200,1612746493590,38717.33000000
1612746523.774323,200,1612746522933,38733.74000000
1612746553.7813532,200,1612746553592,38778.89000000
1612746583.7587833,200,1612746583629,38753.97000000
1612746613.7847857,200,1612746613352,38767.48000000
1612746643.7910492,200,1612746643618,38787.15000000
1612746673.7935376,200,1612746673615,38791.19000000
1612746704.004235,200,1612746703676,38789.15000000
1612746733.742669,200,1612746733587,38790.82000000
1612746763.9083366,200,1612746763665,38818.18000000
1612746793.8123364,200,1612746793286,38829.53000000
1612746823.915598,200,1612746823395,38862.67000000
1612746854.2252116,200,1612746853975,38891.09000000
1612746883.8239744,200,1612746883589,38889.79000000
1612746913.7669785,200,1612746913638,38863.80000000
1612746943.9306927,200,1612746943566,38813.05000000
1612746973.8308163,200,1612746973474,38762.75000000
1612747003.8349707,200,1612747003552,38774.93000000
1612747033.8368127,200,1612747033634,38783.00000000
1612747063.8422506,200,1612747063411,38773.93000000
1612747093.8482208,200,1612747093428,38779.63000000
1612747123.7617495,200,1612747123361,38752.26000000
1612747153.8515663,200,1612747153562,38750.75000000
1612747183.8577015,200,1612747183616,38761.55000000
1612747213.861707,200,1612747213034,38788.60000000
1612747243.7539139,200,1612747243576,38786.98000000
1612747273.8715303,200,1612747273514,38768.33000000
1612747303.7708285,200,1612747303537,38786.30000000
1612747333.7738442,200,1612747333629,38807.02000000
1612747363.7743337,200,1612747363577,38768.61000000
1612747393.7886245,200,1612747393598,38750.04000000
1612747423.7886672,200,1612747423593,38683.81000000
1612747453.7901735,200,1612747453386,38717.96000000
1612747483.7962215,200,1612747483354,38718.22000000
1612747513.802303,200,1612747513574,38723.09000000
1612747543.912086,200,1612747543505,38706.25000000
1612747573.8052301,200,1612747573516,38707.74000000
1612747603.8087287,200,1612747603542,38653.06000000
1612747633.8090365,200,1612747633177,38636.63000000
1612747663.8135328,200,1612747663275,38623.65000000
1612747693.822033,200,1612747693397,38641.55000000
1612747723.7470732,200,1612747723597,38650.13000000
1612747753.8248196,200,1612747753538,38657.90000000
1612747783.8323047,200,1612747783278,38638.75000000
1612747813.8386364,200,1612747813512,38636.66000000
1612747843.8439887,200,1612747843362,38607.67000000
1612747873.8372095,200,1612747873526,38580.00000000
1612747903.8436136,200,1612747903417,38525.53000000
1612747933.8471923,200,1612747933571,38534.18000000
1612747963.8516583,200,1612747963436,38479.97000000
1612747993.8537412,200,1612747993263,38467.61000000
1612748023.858929,200,1612748023603,38461.92000000
1612748053.8663673,200,1612748053618,38492.82000000
1612748083.864478,200,1612748083563,38521.54000000
1612748114.2787523,200,1612748113855,38515.88000000
1612748143.7719607,200,1612748143009,38548.82000000
1612748174.2872713,200,1612748174013,38589.77000000
1612748203.8817854,200,1612748203604,38580.54000000
1612748233.783969,200,1612748233546,38559.79000000
1612748263.7827187,200,1612748263634,38563.68000000
1612748293.787322,200,1612748293505,38529.72000000
1612748323.7926714,200,1612748323573,38555.86000000
1612748353.7992666,200,1612748353541,38557.99000000
1612748383.7462115,200,1612748383548,38543.37000000
1612748413.806944,200,1612748413398,38564.63000000
1612748443.8109775,200,1612748443416,38589.82000000
1612748473.810372,200,1612748473603,38557.02000000
1612748503.9134386,200,1612748503724,38538.89000000
1612748533.8189788,200,1612748533618,38535.15000000
1612748563.8196905,200,1612748563529,38572.07000000
1612748593.8221972,200,1612748593480,38523.22000000
1612748623.8265119,200,1612748623655,38540.23000000
1612748653.8310168,200,1612748653560,38551.30000000
1612748683.8330472,200,1612748683454,38564.93000000
1612748713.8359334,200,1612748713587,38543.03000000
1612748743.8440185,200,1612748743587,38577.74000000
1612748774.2582662,200,1612748774015,38570.56000000
1612748803.848507,200,1612748803546,38558.45000000
1612748833.8528218,200,1612748833432,38585.76000000
1612748863.8571174,200,1612748863670,38602.93000000
1612748893.7419589,200,1612748893619,38600.01000000
1612748923.757886,200,1612748923427,38597.94000000
1612748953.8686237,200,1612748953187,38581.03000000
1612748983.870922,200,1612748983514,38601.90000000
1612749013.7721362,200,1612749013574,38585.27000000
1612749043.878399,200,1612749042870,38540.68000000
1612749073.776395,200,1612749073590,38558.43000000
1612749103.7818127,200,1612749103613,38548.11000000
1612749133.7875857,200,1612749133588,38577.91000000
1612749163.8931174,200,1612749163649,38576.25000000
1612749193.7964935,200,1612749193575,38545.97000000
1612749223.7971184,200,1612749223493,38576.26000000
1612749253.8028555,200,1612749253516,38569.33000000
1612749283.8050842,200,1612749283609,38589.59000000
1612749313.8084676,200,1612749313493,38589.01000000
1612749343.8099732,200,1612749343635,38590.26000000
1612749373.8157074,200,1612749373652,38608.26000000
1612749403.8160613,200,1612749403515,38583.04000000
1612749433.8222888,200,1612749433602,38532.41000000
1612749463.8292665,200,1612749463393,38526.76000000
1612749493.7552705,200,1612749493585,38557.40000000
1612749523.8307462,200,1612749523608,38522.19000000
1612749553.8372355,200,1612749553174,38542.87000000
1612749583.840838,200,1612749583670,38518.91000000
1612749613.84382,200,1612749613498,38521.01000000
1612749644.25616,200,1612749643576,38531.36000000
1612749673.8511977,200,1612749673619,38552.97000000
1612749703.8567715,200,1612749703606,38537.61000000
1612749733.8585515,200,1612749733460,38500.01000000
1612749763.7589877,200,1612749763534,38391.67000000
1612749793.767248,200,1612749793591,38380.81000000
1612749823.8685977,200,1612749823650,38397.40000000
1612749853.8719172,200,1612749853272,38402.64000000
1612749883.8754478,200,1612749883561,38464.11000000
1612749913.8809812,200,1612749913536,38514.43000000
1612749943.784589,200,1612749943585,38546.62000000
1612749974.0377355,200,1612749973591,38576.12000000
1612750004.2004728,200,1612750003728,38586.98000000
1612750033.7905772,200,1612750033537,38575.80000000
1612750063.7968159,200,1612750063500,38572.77000000
1612750093.8012395,200,1612750093092,38581.29000000
1612750123.9060009,200,1612750123460,38575.01000000
1612750153.8090746,200,1612750153633,38581.84000000
1612750183.80992,200,1612750183371,38603.43000000
1612750213.8169317,200,1612750213458,38641.78000000
1612750243.8179758,200,1612750242987,38608.37000000
1612750273.8222888,200,1612750273604,38580.10000000
1612750303.8256662,200,1612750303053,38620.44000000
1612750334.2392163,200,1612750333921,38615.15000000
1612750363.8319364,200,1612750363497,38602.39000000
1612750393.7718453,200,1612750393645,38621.24000000
1612750423.8404593,200,1612750423538,38607.25000000
1612750453.8467088,200,1612750453417,38588.80000000
1612750483.8461065,200,1612750483522,38562.23000000
1612750513.8509507,200,1612750513535,38591.86000000
1612750543.8555892,200,1612750543428,38612.93000000
1612750573.8587925,200,1612750573476,38600.47000000
1612750603.8616023,200,1612750603625,38533.47000000
1612750633.7630646,200,1612750633352,38556.01000000
1612750663.870929,200,1612750663553,38514.68000000
1612750693.7729912,200,1612750693465,38476.93000000
1612750723.8802419,200,1612750723571,38436.98000000
1612750753.7777286,200,1612750753536,38435.65000000
1612750783.7808743,200,1612750783559,38420.81000000
1612750813.7848003,200,1612750813573,38448.60000000
1612750843.8932705,200,1612750843542,38438.49000000
1612750873.7919664,200,1612750873505,38473.57000000
1612750903.7974207,200,1612750903547,38442.85000000
1612750933.7990983,200,1612750933601,38442.90000000
1612750963.8048983,200,1612750963615,38447.90000000
1612750993.804714,200,1612750993414,38483.35000000
1612751023.8136728,200,1612751023563,38478.67000000
1612751053.8148892,200,1612751053503,38529.95000000
1612751083.8201609,200,1612751083584,38525.99000000
1612751113.828181,200,1612751113588,38556.97000000
1612751143.9290752,200,1612751143546,38488.01000000
1612751173.8280098,200,1612751173642,38458.23000000
1612751203.833765,200,1612751202535,38479.52000000
1612751233.8380063,200,1612751233598,38507.51000000
1612751263.8409228,200,1612751263674,38506.25000000
1612751294.2541504,200,1612751293919,38507.39000000
1612751323.8456645,200,1612751323462,38501.44000000
1612751353.8496442,200,1612751353436,38525.18000000
1612751383.8531244,200,1612751383414,38537.66000000
1612751413.8584347,200,1612751413625,38564.57000000
1612751443.8616374,200,1612751443350,38526.47000000
1612751473.8640983,200,1612751473278,38483.96000000
1612751503.8696828,200,1612751503477,38477.99000000
1612751533.8710742,200,1612751533633,38428.55000000
1612751563.7719064,200,1612751563529,38409.98000000
1612751593.7800908,200,1612751593390,38432.72000000
1612751623.8829763,200,1612751623555,38426.11000000
1612751653.7829916,200,1612751653363,38431.12000000
1612751683.891815,200,1612751683593,38448.36000000
1612751714.3038814,200,1612751714011,38400.01000000
1612751743.7949076,200,1612751743553,38353.61000000
1612751773.8042371,200,1612751773613,38347.51000000
1612751803.8052526,200,1612751802948,38350.96000000
1612751834.214108,200,1612751833914,38311.08000000
1612751863.8102548,200,1612751863345,38331.47000000
1612751893.8139298,200,1612751893531,38386.41000000
1612751923.815223,200,1612751923383,38329.17000000
1612751953.928369,200,1612751953572,38303.59000000
1612751983.932081,200,1612751983583,38328.76000000
1612752013.8311698,200,1612752013453,38362.62000000
1612752043.8318236,200,1612752043617,38386.48000000
1612752073.8360195,200,1612752073627,38383.45000000
1612752104.2498677,200,1612752103943,38388.21000000
1612752133.8449466,200,1612752133112,38408.41000000
1612752163.8454106,200,1612752163416,38403.16000000
1612752193.8493364,200,1612752193356,38392.24000000
1612752223.8526237,200,1612752223552,38391.12000000
1612752253.8556726,200,1612752253594,38366.08000000
1612752283.864375,200,1612752283569,38398.88000000
1612752313.7641973,200,1612752313422,38373.16000000
1612752343.8669996,200,1612752343473,38399.99000000
1612752373.875109,200,1612752373612,38390.70000000
1612752403.8734446,200,1612752403539,38421.82000000
1612752433.7808099,200,1612752433591,38392.29000000
1612752463.8837748,200,1612752463151,38413.22000000
1612752493.7840452,200,1612752493581,38393.50000000
1612752523.788599,200,1612752523486,38366.63000000
1612752553.790251,200,1612752553399,38368.65000000
1612752583.759372,200,1612752583552,38341.14000000
1612752613.7975698,200,1612752613594,38354.14000000
1612752643.8055189,200,1612752643539,38312.16000000
1612752673.8067808,200,1612752673494,38301.72000000
1612752703.9129472,200,1612752703675,38264.77000000
1612752733.8133926,200,1612752733013,38293.56000000
1612752763.920158,200,1612752763687,38266.76000000
1612752793.8228931,200,1612752793535,38287.13000000
1612752823.8252888,200,1612752823565,38237.75000000
1612752853.8275764,200,1612752853550,38190.49000000
1612752883.8302133,200,1612752883561,38178.26000000
1612752913.8344092,200,1612752913578,38168.68000000
1612752943.8370516,200,1612752943625,38199.17000000
1612752973.844669,200,1612752973496,38249.47000000
1612753003.8450172,200,1612753003634,38246.15000000
1612753033.8490036,200,1612753033388,38255.62000000
1612753063.8546116,200,1612753063492,38269.50000000
1612753093.857663,200,1612753093456,38186.83000000
1612753123.861287,200,1612753123536,38228.61000000
1612753153.865209,200,1612753153414,38259.29000000
1612753183.8681288,200,1612753183648,38243.98000000
1612753213.874205,200,1612753213457,38220.33000000
1612753243.8744006,200,1612753243579,38205.27000000
1612753273.764385,200,1612753273586,38158.86000000
1612753303.780973,200,1612753303451,38176.62000000
1612753333.7825828,200,1612753333598,38208.39000000
1612753363.785908,200,1612753363500,38238.38000000
1612753393.7904313,200,1612753393588,38268.79000000
