1612166074.6762595,200,1612166074456,33768.460000001612166085.1183183,200,1612166084899,33778.220000001612166095.5654325,200,1612166095309,33763.060000001612166106.0103629,200,1612166105773,33764.370000001612166116.4612324,200,1612166116214,33756.520000001612166269.3433928,200,1612166269186,33829.90000000
1612166279.6833751,200,1612166279490,33842.73000000
1612166290.1263242,200,1612166289835,33847.27000000
1612166300.4704762,200,1612166300323,33860.70000000
1612166310.8116944,200,1612166310628,33861.56000000
